name,count
"Lisa Simpson",49
"Bart Simpson",24
"Homer Simpson",17
"Seymour Skinner",16
"Marge Simpson",13
"Gary Chalmers",11
"Milhouse Van Houten",9
"Principal Upfoot",8
"Nelson Muntz",6
"Mr. Pierce",6
"Wise Old Cat",5
"Scratchy",5
"Itchy",5
"Juliana Krellner",4
"Ralph Wiggum",4
"Lisa's Thoughts",4
"Martin Prince",3
"Boys",3
"Kearney Zzyzwicz",3
"Jimbo Jones",3
"DOLPH",3
"Knives",2
"Lindsay Naegle",2
"Otto Mann",2
"Groundskeeper Willie",2
"Assistant G.K. Skinner",2
"Teenage Marge",2
"Teenage Homer",2
"Baby Itchy",1
"Hip Audience Members",1
"Lenny Leonard",1
"Sideshow Mel",1
"Protesters",1
"Edna Krabappel-Flanders",1
"Girls",1
"Comic Book Guy",1
"Database",1
"Greater Than Or Equal To Sign",1
"Number 8",1
"Number 27",1
"MELANIE UPFOOT",1
"Dewey Largo",1
