name,count
"Homer Simpson",49
"STILLWATER",26
"Dr. Babcock",17
"BUZZ",14
"Marge Simpson",13
"Race",8
"Bart Simpson",8
"Barney Gumble",7
"James Taylor",6
"Lisa Simpson",5
"Nasa Announcer #1",4
"Mission Control",4
"Kent Brockman",4
"Waylon Smithers",2
"Guard #1",2
"Carl Carlson",2
"Lenny Leonard",2
"C. Montgomery Burns",2
"Nasa Announcer #2",2
"TIM ALLEN-TYPE",2
"Reporter",2
"Man",1
"Chimp",1
"Female Scientist",1
"Peg",1
"Al",1
"Nerdy Scientist",1
"Jim Wallace",1
"Toby Hunter",1
"Reporter #1",1
"Announcer",1
"Ant #1",1
"Ant #2",1
"Ant #3",1
"Ant #4",1
"Grampa Simpson",1
"RERPORTER #4",1
