name,count
"Marge Simpson",43
"Homer Simpson",29
"Lisa Simpson",15
"Queen Elizabeth",14
"Snow White",12
"Mr. Toohey",10
"King Julio",8
"Evil Queen",8
"Walsingham",7
"Huntsman Willie",7
"Sir Walter Raleigh",5
"Sideshow Mel",5
"Doc",4
"Crabby",4
"Chazz Busby",4
"Herald Mel",3
"Advisor",3
"Lady Marjorie",3
"Blue-Haired Lawyer",3
"Lenny Leonard",3
"Kearney Zzyzwicz",2
"Dwarves",2
"Chief Wiggum",2
"First Witch",2
"Prince Ralph",1
"Guard",1
"Protestant Minister",1
"Vietnamese Manicurist",1
"Other Dwarves",1
"Disembodied Face",1
"Second Witch",1
"Lady 911 Operator",1
"Dr. Julius Hibbert",1
"Ghost Marge",1
"Agnes Skinner",1
"Maggie Simpson",1
