name,count
"Homer Simpson",47
"Mona Simpson",45
"Lisa Simpson",19
"C. Montgomery Burns",18
"Marge Simpson",18
"Grampa Simpson",11
"Bart Simpson",10
"Fbi Agent #1",10
"Waylon Smithers",9
"Fbi Agent #2",6
"Carl Carlson",5
"Ned Flanders",5
"Young Homer",5
"Lenny Leonard",4
"Selma Bouvier",4
"County Clerk",4
"Woman",3
"Grave-digger",3
"Student Wiggum",3
"Chief Wiggum",3
"Rev. Timothy Lovejoy",2
"Patty Bouvier",2
"Protestors",2
"Kent Brockman",2
"Postal Clerk",2
"Postal Clerk #2",2
"Cabbie",2
"Maude Flanders",1
"Line Man",1
"Hans Moleman",1
"Howard Cosell",1
"Dennis Hopper",1
"Caller",1
"Van Driver",1
