name,count
"Homer Simpson",60
"Marge Simpson",27
"Mayor Joe Quimby",22
"Bart Simpson",16
"Lisa Simpson",12
"Chief Wiggum",8
"Kent Brockman",7
"Mountain Man",6
"Sideshow Mel",5
"Seymour Skinner",5
"Moe Szyslak",4
"Lenny Leonard",4
"Carl Carlson",4
"Ned Flanders",3
"Julian Assange",3
"C. Montgomery Burns",3
"DOLPH",3
"Cookie Kwan",2
"HANK WILLIAMS",2
"Jimbo Jones",2
"Lou",2
"Gil Gunderson",2
"Grampa Simpson",1
"Cloaked Member",1
"Comic Book Guy",1
"Disco Stu",1
"Otto Mann",1
"Dr. Julius Hibbert",1
"Rabbi Hyman Krustofsky",1
"Sideshow Bob",1
"Shelbyville Announcer",1
"Rev. Timothy Lovejoy",1
"Krusty the Clown",1
"Waylon Smithers",1
"Gary Chalmers",1
