name,count
"Marge Simpson",45
"Dwight",39
"Homer Simpson",27
"Krusty the Clown",11
"Chief Wiggum",11
"Dr. Julius Hibbert",7
"Lou",6
"Snake Jailbird",5
"JOHNNY",5
"Lisa Simpson",4
"Seymour Skinner",4
"Leon Kompowsky",4
"Father Donnelly",4
"Jimbo Jones",3
"DOLPH",3
"Bart Simpson",2
"Agnes Skinner",2
"Kent Brockman",2
"Homer's Brain",2
"Kearney Zzyzwicz",1
"Old Jewish Man",1
"Gil Gunderson",1
"Itchy",1
"Jasper Beardly",1
"Senate Mouse",1
"Gloria",1
"Ted Nugent",1
"Announcer",1
"Moe Szyslak",1
"Squeaky-Voiced Teen",1
"Marge's Thoughts",1
