name,count
"Homer Simpson",112
"Marge Simpson",44
"Bart Simpson",22
"Lisa Simpson",17
"Grampa Simpson",12
"Chief Wiggum",12
"Salesman",11
"Lou",6
"Krusty the Clown",6
"Old Man",3
"Old Jewish Man",3
"Lenny Leonard",3
"Kent Brockman",3
"Moe Szyslak",3
"Sideshow Mel",3
"Serena Williams",3
"SERENA",3
"Weeping Widow",2
"Ned Flanders",2
"Carl Carlson",2
"Assistant Director",2
"C. Montgomery Burns",2
"Waylon Smithers",2
"Dr. Julius Hibbert",2
"Venus Williams",2
"Pete Sampras",2
"Andre Agassi",2
"Jasper Beardly",1
"Stephanie",1
"Black Pawn",1
"Black Rook",1
"Black King",1
"Helen Lovejoy",1
"Announcer",1
"VENUS",1
