name,count
"L.T. Smash",40
"Bart Simpson",32
"Lisa Simpson",22
"Homer Simpson",19
"Ralph Wiggum",13
"Marge Simpson",11
"Milhouse Van Houten",11
"Nelson Muntz",11
"Party Posse",9
"ADMIRAL",8
"Justin Timberlake",6
"Lance Bass",6
"J.C. Chasez",6
"Kent Brockman",5
"Seymour Skinner",5
"Joey Fatone",5
"HIP-LOOKING MAN",4
"Arab Woman",4
"Announcer",3
"Chris Kirkpatrick",3
"Cienega",3
"C. Montgomery Burns",2
"Comic Book Guy",2
"Instructor",2
"Otto Mann",2
"mad Writer #1",2
"Chief Wiggum",1
"Waylon Smithers",1
"Djiboutian Runner",1
"Australian Runner",1
"Sideshow Mel",1
"Moe Szyslak",1
"Runners",1
"Kids",1
"Carl Carlson",1
"Lenny Leonard",1
"Hippie #1",1
"Hippie #2",1
"Hippie #3",1
"Male Voice",1
"Audience",1
"Jimbo Jones",1
"mad Writer #2",1
"N'SYNC",1
"Other Writers",1
"Cop",1
