name,count
"Homer Simpson",67
"Marge Simpson",27
"C. Montgomery Burns",23
"Bart Simpson",21
"Robert Marlowe",18
"Krusty the Clown",16
"Lisa Simpson",14
"Female Marketing Executive",10
"Male Marketing Executive",7
"DOLPH",7
"Sideshow Mel",5
"Jimbo Jones",5
"Kirk Van Houten",3
"Carl Carlson",3
"Karaoke Operator",3
"Kearney Zzyzwicz",3
"Dottie",3
"Milhouse Van Houten",2
"Waylon Smithers",2
"Mayor Joe Quimby",2
"Regulator",2
"Thought Bubble Homer",1
"Lenny Leonard",1
"Dr. Julius Hibbert",1
"Worker",1
"Crowd",1
"Cletus Spuckler",1
"Luann Van Houten",1
"Nelson Muntz",1
"Ned Flanders",1
"Diversity Kitten",1
"Wheelchair Kitten",1
"Skanky Girl",1
