name,count
"C. Montgomery Burns",47
"Waylon Smithers",17
"Homer Simpson",16
"Lisa Simpson",16
"Marge Simpson",14
"Bart Simpson",13
"Chairman",7
"Dick Cheney",7
"Kent Brockman",5
"Mayor Joe Quimby",5
"Apu Nahasapeemapetilon",5
"Nelson Muntz",5
"Krusty the Clown",4
"Chief Wiggum",4
"Personal Physician",4
"Lenny Leonard",4
"Snake Jailbird",4
"Female Executive",3
"Comic Book Guy",3
"Carl Carlson",3
"Bartender",3
"DOLPH",3
"Nbc Executive",2
"Network Executive",2
"Funeral Director",2
"Sgt. Activity Doll",2
"Otto Mann",2
"Pilot",1
"Dr. Julius Hibbert",1
"Barney Gumble",1
"Chazz Busby",1
"Everyone",1
"Guido Guy",1
"Jimbo Jones",1
"Ned Flanders",1
"Lou",1
