name,count
"Homer Simpson",84
"Marge Simpson",24
"Lisa Simpson",15
"ARCHANGEL",9
"God",9
"Bart Simpson",7
"Businessman",7
"Townsfolk",6
"Krusty the Clown",5
"Seymour Skinner",3
"Nelson Muntz",3
"Bookstore Clerk",3
"Kent Brockman",3
"Sideshow Mel",3
"Lenny Leonard",3
"Moe Szyslak",3
"Barber",2
"Wife",2
"Secretary",2
"Store Manager",2
"MAN IN DEVIL SUIT",2
"Carl Carlson",2
"Jimbo Jones",2
"Grampa Simpson",2
"Dean Martin",2
"Baha Men",1
"Stylist",1
"Ralph Wiggum",1
"Old Woman",1
"Mother",1
"Buddhist Monk",1
"Anguished Woman",1
"Man",1
"Devil",1
"Marine Biologist",1
"Captain Horatio McCallister",1
"Ned Flanders",1
"Chief Wiggum",1
"Comic Book Guy",1
"Agnes Skinner",1
"Dr. Julius Hibbert",1
"EURO-TRASH VOICE",1
"TV Announcer",1
"Demon",1
