name,count
"Bart Simpson",73
"Jessica",35
"Lisa Simpson",16
"Marge Simpson",15
"Homer Simpson",15
"Rev. Timothy Lovejoy",12
"Helen Lovejoy",6
"Teacher",6
"Groundskeeper Willie",5
"Milhouse Van Houten",4
"Seymour Skinner",3
"Ralph Wiggum",2
"Nelson Muntz",2
"Captain Horatio McCallister",2
"Trucker #1",2
"Library Boy",2
"Grampa Simpson",2
"Moe Szyslak",2
"Car",2
"Luann Van Houten",1
"Jewish Man",1
"Engineer",1
"Class",1
"Trucker #2",1
"Various Congregation Members",1
"Bart's Thoughts",1
"Car #3",1
"Jasper Beardly",1
"Dr. Julius Hibbert",1
