name,count
"Homer Simpson",42
"Bart Simpson",29
"MR. LASSEN",28
"Marge Simpson",26
"Milhouse Van Houten",19
"Lisa Simpson",13
"Gary Chalmers",11
"Nelson Muntz",11
"Seymour Skinner",7
"Park Ranger",4
"DESERT HIPSTER",3
"HIPSTER WOMAN",3
"FIRE PRIESTESS",3
"Sideshow Bob",3
"Myra",2
"Carl Carlson",2
"Angry Man",2
"TEACHER IN BACK",1
"Martin Prince",1
"Database",1
"Groundskeeper Willie",1
"Miss Hoover",1
"Dewey Largo",1
"CUPCAKE MAN",1
"BLAZING GUY VETERAN",1
"Worker",1
"Drummer",1
"TUBA PLAYER",1
"BLAZING GUY HIPSTER",1
"2ND REVELER",1
"MAN IN CENTER OF PRISON",1
"NELSON COMET",1
