name,count
"Marge Simpson",46
"Homer Simpson",29
"Chett",20
"Bart Simpson",19
"Nelson Muntz",11
"Lisa Simpson",10
"Moe Szyslak",7
"Carl Carlson",7
"Akira",6
"Luann Van Houten",5
"Bernice Hibbert",5
"Lenny Leonard",5
"Announcer",5
"Edna Krabappel-Flanders",4
"Drederick Tatum",4
"Sideshow Mel",3
"Otto Mann",3
"C. Montgomery Burns",3
"Man Below",3
"Barney Gumble",3
"Kids",2
"Scalper",2
"Helen Lovejoy",2
"Thought Bubble Homer",2
"Seymour Skinner",2
"Krusty the Clown",2
"Gulliver Dark",1
"Groundskeeper Willie",1
"Autograph-signing Fighter",1
"Milhouse Van Houten",1
"Ralph Wiggum",1
"Sarah Wiggum",1
"Women",1
"Blue-Haired Lawyer",1
"Donkey",1
"Jimbo Jones",1
"Kearney Zzyzwicz",1
"Martin Prince",1
"Males In Audience",1
