name,count
"Bart Simpson",60
"Fat Tony",40
"Seymour Skinner",24
"Homer Simpson",21
"Chief Wiggum",15
"Marge Simpson",10
"Legs",7
"Lisa Simpson",5
"Edna Krabappel-Flanders",5
"Louie",4
"Milhouse Van Houten",3
"Troy McClure",3
"Rival Gang Leader",3
"Psychic",3
"Skinner Body",3
"Lionel Hutz",3
"Neil",3
"Joey",2
"Delivery Man",2
"Kent Brockman",2
"Groundskeeper Willie",2
"Blue-Haired Lawyer",2
"Judge Snyder",2
"Ralph Wiggum",1
"Executive",1
"Race Announcer",1
"Reporter",1
"Jack Larson",1
"Fbi Agent #1",1
"Fbi Agent #2",1
"Secretary",1
"Lewis Clark",1
"Richard",1
"Nelson Muntz",1
"Rev. Timothy Lovejoy",1
"Waylon Smithers",1
"C. Montgomery Burns",1
"Lou",1
"Eddie",1
"Prosecuting Attorney",1
"Announcer",1
"Joe",1
