name,count
"Homer Simpson",86
"Colby",24
"C. Montgomery Burns",23
"Marge Simpson",19
"Bart Simpson",11
"Improv Actor",7
"The Rich Texan",7
"Pilot",6
"Lisa Simpson",6
"Waylon Smithers",3
"Lionel Richie",3
"Squeaky-Voiced Teen",3
"Milhouse Van Houten",3
"Flight Attendant",2
"Store Announcer",1
"Mr. Burns's Thoughts",1
"Audience",1
"Itchy",1
"Scratchy",1
"Improv Actress",1
"Man In Crowd",1
"Ned Flanders",1
"Man",1
"Carl Carlson",1
"Lenny Leonard",1
"Seymour Skinner",1
"Otto Mann",1
"Nelson Muntz",1
"Duffman",1
"Plane Computer",1
"Homer's Brain",1
