name,count
"C. Montgomery Burns",39
"Lisa Simpson",32
"Janet Reno",17
"Waylon Smithers",14
"Bart Simpson",13
"Seymour Skinner",13
"Groundskeeper Willie",10
"Homer Simpson",8
"Grampa Simpson",8
"Moe Szyslak",7
"Marge Simpson",7
"Dewey Largo",6
"Superspy",6
"Burns's Father",4
"Lunchlady Dora",4
"Kent Brockman",3
"Chief Wiggum",3
"Gary Chalmers",3
"Comic Book Guy",2
"Middle-aged Grampa",2
"Middle-aged Jasper",2
"Ralph Wiggum",2
"Milhouse Van Houten",2
"Krusty the Clown",2
"Young Burns",2
"Mayor Joe Quimby",1
"Lou",1
"Martin Prince",1
"Sideshow Mel",1
"Rainier Wolfcastle",1
"Cletus Spuckler",1
"Man Stuck Inside",1
"Middle-aged Jewish Man",1
"Snake Jailbird",1
"Apu Nahasapeemapetilon",1
"Justine",1
"Carl Carlson",1
"Lenny Leonard",1
"Nelson Muntz",1
"Arnie Pye",1
"Evil Scientist",1
