name,count
"Homer Simpson",73
"Marge Simpson",41
"Bart Simpson",30
"Lisa Simpson",22
"Grampa Simpson",11
"Dr. J. Loren Pyror",9
"Seymour Skinner",8
"Announcer",5
"Kindergarten Teacher",5
"Apu Nahasapeemapetilon",5
"Headmistress",5
"Milhouse Van Houten",4
"Moe Szyslak",4
"Krusty",3
"Nelson Muntz",2
"Jimbo Jones",2
"Ned Flanders",2
"Frog",1
"Asian Boy",1
"Lunchlady Doris",1
"Kids",1
"Groundskeeper Willie",1
"Young Barney",1
"Man On Tv",1
"Dr. Julius Hibbert",1
"Little Girls",1
"Kent Brockman",1
"Man",1
"Todd Flanders",1
"Kid",1
"Man At Bar",1
"Selma Bouvier",1
"Patty Bouvier",1
"Store Owner",1
"Baseball Announcer",1
