name,count
"Seymour Skinner",66
"Edna Krabappel-Flanders",49
"Bart Simpson",41
"Gary Chalmers",17
"Agnes Skinner",8
"Homer Simpson",7
"Chief Wiggum",7
"Martin Prince",6
"Nelson Muntz",6
"Milhouse Van Houten",6
"Lisa Simpson",5
"Magician",3
"Marge Simpson",3
"Kent Brockman",3
"Kids",2
"Groundskeeper Willie",2
"Krusty the Clown",2
"Dr. Julius Hibbert",2
"Martin Prince, Sr.",1
"Cafeteria Worker",1
"Terri Mackleberry",1
"Pahasatira",1
"Apu Nahasapeemapetilon",1
"Ralph Wiggum",1
"Sideshow Mel",1
"Maude Flanders",1
"Crowd",1
"Lenny Leonard",1
