name,count
"Adult Bart",61
"Homer Simpson",39
"Marge Simpson",20
"Adult Lisa",20
"Adult Jenda",17
"Dr. Julius Hibbert",9
"Moe Szyslak",8
"Technician",8
"Adult Nelson",7
"ZOMBIE MILHOUSE",7
"Professor Jonathan Frink",6
"Bart Simpson",6
"JERRY",5
"Kirk Van Houten",4
"Adult Milhouse",4
"CHIEF RALPH",4
"PICARD",4
"Rev. Timothy Lovejoy",3
"Lisa Simpson",3
"Terrence",3
"SANTA'S LITTLE HYBRID",3
"Grampa Simpson",3
"SELF-DRIVING CAR",3
"Lenny Leonard",2
"BRUNETTE",2
"Krusty the Clown",2
"Gil Gunderson",2
"Serious Announcer",2
"Sideshow Mel",1
"Alien",1
"DINOSAUR TRAINER",1
"Kids",1
"Zombie",1
"Attractive Woman #1",1
"Julio",1
"Miss Hoover",1
"Alien Woman",1
"Adult Dolph",1
"TV Announcer",1
"Barney Gumble",1
"Waiter",1
"Duffman",1
"Milhouse Van Houten",1
"Disco Stu",1
"Chief Wiggum",1
"C. Montgomery Burns",1
