name,count
"Homer Simpson",92
"Karl",33
"C. Montgomery Burns",29
"Waylon Smithers",22
"Marge Simpson",19
"Bart Simpson",9
"Dr. H. Boyle",5
"Lenny Leonard",5
"Selma Bouvier",3
"Carl Carlson",3
"Patty Bouvier",3
"Man In Tuxedo",3
"Lisa Simpson",3
"Tv Host",2
"Tv Contestant",2
"Good-looking Man",2
"Other Runner",2
"Executive #1",2
"Announcer",1
"Mr. Winfield",1
"Barney Gumble",1
"Mourners",1
"Jake",1
"Another Worker",1
"Woman Applicant",1
"Executive #3",1
"Milhouse Van Houten",1
"Lewis Clark",1
