name,count
"Young Marge",51
"Young Homer",51
"Prof. August",39
"Homer Simpson",20
"Marge Simpson",13
"Bart Simpson",8
"Lisa Simpson",7
"Gas Man",3
"Dean",3
"Young Moe",3
"Young Grampa",2
"MUSCLE-BOUND IDIOT DEPARTMENT HEAD",2
"Kurt Loder",2
"Kirk Van Houten",1
"Young Lenny",1
"Young Carl",1
"Young Lou",1
"Band",1
"Kids",1
"Young Comic Book Guy",1
"Male Student",1
"Female Student",1
"Prof. August's Thoughts",1
"College Kid",1
"2nd College Kid",1
"Man",1
"Buxom Coed",1
"Young Barney",1
"Patron",1
"Krusty the Clown",1
"Weird Al",1
