name,count
"Homer Simpson",41
"Marge Simpson",22
"Lisa Simpson",17
"C. Montgomery Burns",16
"Officer Krackney",14
"Bart Simpson",12
"Chief Wiggum",9
"Frank Gehry",6
"Carl Carlson",5
"Lenny Leonard",5
"Mother",5
"Mayor Joe Quimby",4
"Louie",4
"Woman",3
"Man",3
"Snake Jailbird",3
"Boy",3
"Townspeople",2
"Springfield Billy",2
"Brandine Del Roy",2
"Cletus Spuckler",2
"Moe Szyslak",2
"Drederick Tatum",2
"Girl",2
"Fat Tony",2
"Johnny Tightlips",2
"Prisoners",2
"Kent Brockman",2
"Male Tenor",1
"Female Singer",1
"Female Theatergoer",1
"Snobby Older Male Theatergoer",1
"Snobby Theatergoers",1
"Seymour Skinner",1
"Ned Flanders",1
"Basketball Player",1
"Oboist",1
"Crowd",1
"Jimbo Jones",1
"Conductor",1
"Barney Gumble",1
"Shelbyvillians",1
"Otto Mann",1
"Frankie the Squealer",1
"Legs",1
"National Guardsman",1
"Waylon Smithers",1
"Governor Mary Bailey",1
