name,count
"Lisa Simpson",57
"Homer Simpson",30
"Bart Simpson",29
"Marge Simpson",21
"Allison",20
"Seymour Skinner",19
"Miss Hoover",13
"Dewey Largo",10
"Ralph Wiggum",9
"Beekeeper #1",7
"Professor Taylor",6
"Beekeeper #2",5
"Milhouse Van Houten",4
"Swashbuckler",3
"Englishman",3
"Nelson Muntz",2
"Ned Flanders",1
"Todd Flanders",1
"Girl #1",1
"Hans Moleman",1
"Jimbo Jones",1
"Martin Prince",1
"Girls",1
"Fbi #1",1
"Fbi #2",1
"Announcer",1
"Agent",1
"Uter",1
"Sherry",1
"Various Kids",1
"Children",1
