name,count
"Bart Simpson",39
"Seymour Skinner",37
"Edna Krabappel-Flanders",26
"Marge Simpson",16
"Lisa Simpson",14
"Milhouse Van Houten",11
"Homer Simpson",8
"Ned Flanders",6
"Parents",6
"Narrator",4
"Moe Szyslak",4
"Tour Guide",3
"DOLPH",3
"Grampa Simpson",3
"Ticket Lady",2
"Otto Mann",2
"Miss Hoover",2
"Tutor",2
"Gary Chalmers",2
"Kearney Zzyzwicz",2
"Professor Jonathan Frink",2
"Snake Jailbird",2
"Opponent #2",1
"Opponent #3",1
"Shelbyville Principal",1
"Enemy Soldier #1",1
"Enemy Soldier #2",1
"Soldier #1",1
"Soldier #2",1
"Soldier #3",1
"Soldier #4",1
"Uter",1
"Lunchlady Doris",1
"Ralph Wiggum",1
"Ring Girl",1
"Database",1
"Dewey Largo",1
"Tape Recorder",1
"Luann Van Houten",1
"Kirk Van Houten",1
"Foreman",1
"Onlooker #1",1
"Opponent #1",1
"Teachers",1
"Teacher",1
"Jimbo Jones",1
"Manager",1
"Panicky Man",1
"Jasper Beardly",1
"Tiny Student",1
"Leopold",1
"All Students",1
