name,count
"Bart Simpson",55
"Chester Lampwick",25
"Lisa Simpson",18
"Homer Simpson",14
"ROGER MYERS, JR.",12
"Marge Simpson",11
"Lionel Hutz",10
"Blue-Haired Lawyer",9
"Bum",6
"Krusty the Clown",6
"Judge Snyder",6
"Amendment",5
"Comic Book Guy",4
"Brinkley",4
"Milhouse Van Houten",4
"Little Boy",4
"Kent Brockman",2
"Scratchy",2
"Suzanne Somers",2
"Grampa Simpson",2
"TV Announcer",1
"Middle-aged Man",1
"Courtroom Spectators",1
"Congressman",1
"Lester",1
"Apu Nahasapeemapetilon",1
