name,count
"Edna Krabappel-Flanders",57
"Ned Flanders",45
"Homer Simpson",39
"Bart Simpson",25
"Seymour Skinner",12
"Marge Simpson",12
"Gary Chalmers",12
"Nelson Muntz",3
"Barney Gumble",3
"Joey Kramer",3
"Lisa Simpson",2
"Jasper Beardly",2
"Moe Szyslak",2
"Todd Flanders",2
"Carl Carlson",2
"Comic Book Guy",2
"Groundskeeper Willie",1
"Milhouse Van Houten",1
"Miss Hoover",1
"School Nurse",1
"Angry Female Teacher",1
"Ken Burns",1
"Dewey Largo",1
"Rod Flanders",1
"Lenny's Face",1
"Skinner's Face",1
"Comic Book Guy's Face",1
"Patty Bouvier",1
"Moe's Face",1
"Cletus Spuckler",1
