name,count
"Homer Simpson",56
"Marge Simpson",27
"Lisa Simpson",22
"Bart Simpson",20
"Barney Gumble",13
"Seymour Skinner",10
"Tour Guide",10
"Chief Wiggum",8
"Rev. Timothy Lovejoy",5
"Moe Szyslak",5
"Homer's Brain",4
"Ned Flanders",4
"Eddie",3
"Wiseguy",3
"Chuck's Dad",3
"Edna Krabappel-Flanders",2
"Tourists",2
"Cartoon Doctor",2
"Announcer",2
"Richard Nixon",2
"Man",2
"Lionel Hutz",2
"Judge Snyder",2
"Patty Bouvier",2
"Nelson Muntz",2
"Maude Flanders",2
"Chuck",2
"Selma Bouvier",2
"3rd World Father",1
"3rd World Family",1
"Kennedy",1
"Lou",1
"Mrs. Phillips",1
"Guard",1
"Troy McClure",1
"TROY",1
"Jasper Beardly",1
"Assembly",1
"Otto Mann",1
"Hans Moleman",1
"Milhouse Van Houten",1
"Martin Prince",1
"Lisa's Thoughts",1
"Parent One",1
"Parent Two",1
"Feminists",1
"Guy #1",1
"Guy #2",1
"Baseball Announcer",1
"Train",1
