name,count
"Marge Simpson",57
"Homer Simpson",54
"Bart Simpson",19
"Milhouse Van Houten",13
"Homer's Brain",11
"Lisa Simpson",10
"Stan",9
"Seymour Skinner",9
"Moe Szyslak",5
"Mechanic",5
"Meredith Milgram",5
"Chief Wiggum",3
"Nelson Muntz",3
"Dad",3
"Kent Brockman",2
"Comic Book Guy",2
"Otto Mann",2
"Dr. Julius Hibbert",2
"Lenny Leonard",2
"Receptionist",2
"Husband",2
"Jeff Gordon",1
"Barney Gumble",1
"Lou",1
"Mayor Joe Quimby",1
"Ralph Wiggum",1
"Woman",1
"Evil Wizard",1
"Carl Carlson",1
"Wife",1
"Squeaky-Voiced Teen",1
"Marge's Thoughts",1
