name,count
"Ned Flanders",23
"Homer Simpson",23
"Lisa Simpson",23
"Bart Simpson",22
"Marge Simpson",18
"Seymour Skinner",9
"Todd Flanders",6
"Clarisse Drummond",6
"Wallace Brady",6
"Rev. Timothy Lovejoy",5
"Museum Employee",4
"Kent Brockman",4
"Milhouse Van Houten",3
"Nelson Muntz",3
"Ralph Wiggum",3
"Mayor Joe Quimby",3
"Database",3
"Martin Prince",3
"Chief Wiggum",3
"Scientist-type",3
"Booberella",2
"Grampa Simpson",2
"Coach",2
"Sideshow Mel",2
"Imax Narrator",2
"Melanie Griffith",2
"Helen Lovejoy",2
"Narrator",2
"Lenny Leonard",2
"Snake Jailbird",2
"Professor Jonathan Frink",2
"Judge Snyder",2
"The Players",1
"Will Smith",1
"Moe Szyslak",1
"Crowd",1
"Disco Stu",1
"Rod Flanders",1
"JANEY",1
"Barney Gumble",1
"Miss Hoover",1
"Little Moe Szyslak",1
"DOLPH",1
"Passersby",1
"Jurors",1
"Carl Carlson",1
