name,count
"Bart Simpson",35
"Homer Simpson",27
"Lou",26
"Chief Wiggum",24
"Marge Simpson",19
"Lisa Simpson",14
"Snake Jailbird",5
"Brandine Del Roy",4
"Martin Prince",3
"Edna Krabappel-Flanders",3
"Groundskeeper Willie",3
"Wagon Wheel Demonstrator",2
"Cletus Spuckler",2
"Jimbo Jones",2
"Judge Snyder",2
"Sharquelle",2
"Owner",2
"Seymour Skinner",2
"Farmer",1
"Winning Farmer",1
"Grim Farmer",1
"Dr. Stephen Hawking",1
"Dispatch Operator",1
"Kearney Zzyzwicz",1
"DOLPH",1
"Nelson Muntz",1
"Eddie",1
