name,count
"Homer Simpson",86
"Lisa Simpson",26
"Lifeways Editor",20
"Captain Horatio McCallister",9
"Bart Simpson",8
"Marge Simpson",8
"French Chef",8
"Tour Guide",7
"Akira",7
"Krusty the Clown",6
"Chief Wiggum",5
"Seymour Skinner",4
"C. Montgomery Burns",4
"Nelson Muntz",3
"Ned Flanders",3
"Lenny Leonard",3
"Farm Critic",3
"Homer Effigy",2
"Mimi",2
"Herald",2
"Santa's Little Helper",2
"McBain",2
"Groundskeeper Willie",1
"Milhouse Van Houten",1
"Newspaper Worker #1",1
"Newspaper Worker #2",1
"Gil Gunderson",1
"SHREWISH WOMAN",1
"Maude Flanders",1
"German Man",1
"German Woman",1
"Tv Critic",1
"Theater Critic",1
"Salvatore",1
"Luigi",1
"DINNER THEATRE OWNER",1
"Deli Owner",1
"Dinner Theater Owner",1
"Lou",1
