name,count
"Homer Simpson",48
"Grampa Simpson",38
"Bart Simpson",18
"Lisa Simpson",15
"Marge Simpson",15
"Tom O'Flanagan",14
"Moe Szyslak",7
"Irish Locals",5
"Customs Official",5
"Tour Guide",4
"Irish Judge",4
"Chief Wiggum",4
"Ned Flanders",3
"Referee",3
"Irish Kid",2
"Irish Pilot",2
"German Krusty",2
"Street Musician",2
"Irish Cop",2
"2nd Irish Cop",2
"Welcome Mat",1
"Seymour Skinner",1
"Carl Carlson",1
"Hot Tub Salesman",1
"Edna Krabappel-Flanders",1
"American Woman",1
"Yuppie Leprechauns",1
"Irishman",1
"German Sideshow Mel",1
"Brew-master",1
"American Man",1
"2nd American Man",1
"Passerby",1
"Bicyclist",1
"Irish Maitre D'",1
"Eastern-european Woman",1
"Husband",1
"Irish Guy",1
"Old Irishman",1
"Smokers",1
