name,count
"Bart Simpson",51
"Homer Simpson",48
"Edna Krabappel-Flanders",35
"Marge Simpson",29
"Ned Flanders",18
"Lisa Simpson",16
"Ted",7
"Teenager",6
"Todd Flanders",6
"Rev. Timothy Lovejoy",5
"Seymour Skinner",4
"Miss Hoover",4
"Romantic Lover Voice",4
"Maude Flanders",4
"Dad",3
"Nelson Muntz",3
"Milhouse Van Houten",3
"Apu Nahasapeemapetilon",2
"Mister Amazing",2
"Jasper Beardly",2
"Rod Flanders",2
"Service Manager",1
"Sound-alikes",1
"Kids",1
"Sparkle",1
"Chuck",1
"Groundskeeper Willie",1
"Helen Lovejoy",1
"Southern Private",1
"Announcer",1
"Charles Boyer",1
"Homer's Brain",1
