name,count
"Krusty the Clown",48
"Princess Penelope",28
"Bart Simpson",26
"Homer Simpson",17
"C. Montgomery Burns",12
"Lenny Leonard",12
"Lisa Simpson",8
"Milhouse Van Houten",8
"Female Executive",7
"Marge Simpson",5
"Carl Carlson",5
"Gator",5
"Kent Brockman",4
"Male Executive",3
"Moe Szyslak",3
"Stranger",2
"Girls",2
"Gary Larson",2
"Nelson Muntz",2
"Waylon Smithers",2
"Rabbi Hyman Krustofsky",2
"Stagehand",1
"Krusty Auditioner",1
"Supervisor",1
"Guard",1
"Clerk",1
"Ralph Wiggum",1
"Worker",1
"Miss Hoover",1
"Holly Hippie",1
"Eartha Kitt",1
"Sideshow Mel",1
