name,count
"Bart Simpson",32
"Homer Simpson",25
"Milhouse Van Houten",22
"Giuseppe",20
"Lisa Simpson",19
"Cletus Spuckler",7
"Gary Chalmers",7
"Grampa Simpson",7
"Seymour Skinner",6
"Drederick Tatum",6
"Marge Simpson",5
"Kearney Zzyzwicz",5
"Dr. Julius Hibbert",4
"DOLPH",4
"Chief Wiggum",4
"Jimbo Jones",4
"Young Grampa",4
"Martin Prince",3
"Groundskeeper Willie",3
"Edwin Moses",3
"Nelson Muntz",3
"Sideshow Mel",3
"Crowd",3
"Little Homer",2
"Mona Simpson",2
"Cassidy The Crocodile",2
"Brandine Del Roy",2
"Old Jewish Man",2
"Mother",1
"Mean Girl",1
"Ralph Wiggum",1
"Super Milhouse",1
"Lisping Boy",1
"Terri Mackleberry",1
"��ter",1
"Henrietta Kitten",1
"Kirk Van Houten",1
"Agnes Skinner",1
"Krusty the Clown",1
"Tattoo Artist",1
"SMOOTH ANNOUNCER",1
"Jasper Beardly",1
"Snake Jailbird",1
"Lou",1
"Professor Jonathan Frink",1
"Lenny Leonard",1
"Carl Carlson",1
