name,count
"Homer Simpson",91
"Marge Simpson",38
"Lisa Simpson",16
"Bart Simpson",16
"Grady",14
"Julio",11
"Young Marge",8
"Dr. Julius Hibbert",6
"Young Homer",6
"Weird Al",5
"Lenny Leonard",4
"Ned Flanders",3
"Kirk Van Houten",3
"Waylon Smithers",3
"Milhouse Van Houten",2
"Nelson Muntz",2
"Carl Carlson",2
"Young Moe",2
"Hans Moleman",2
"Black Knight",2
"King",2
"Moe Szyslak",2
"Grampa Simpson",1
"PUZZLE LENNY",1
"Paramedic",1
"Bachelors",1
"Cletus Spuckler",1
"Man #1",1
"Man #2",1
"Young Man",1
"Stylist",1
"Men",1
"Lesbian",1
"Large Gay Man",1
"Chief Wiggum",1
"Young Dr. Hibbert",1
"Homer's Thoughts",1
"Marge's Thoughts",1
