name,count
"Bart Simpson",35
"Lisa Simpson",25
"Krusty the Clown",25
"Dr. Swanson",20
"Gary Chalmers",18
"Seymour Skinner",14
"Cletus Spuckler",12
"Marge Simpson",8
"George W. Bush",8
"Homer Simpson",6
"Brandine Del Roy",6
"Stephen Sondheim",5
"Witney Spuckler",4
"BIRTHDAY",4
"James Patterson",3
"Milhouse Van Houten",3
"Chinese Restaurateur",3
"School Kids",2
"Nelson Muntz",2
"Groundskeeper Willie",2
"Teachers",2
"Wife",2
"Jitney Spuckler",2
"Spuckler Kids",2
"Apu Nahasapeemapetilon",2
"Snake Jailbird",2
"MANLY VOICE",1
"Old Jewish Man",1
"Grampa Simpson",1
"Martin Prince",1
"Dark Stanley",1
"DOLPH",1
"Ralph Wiggum",1
"School Psychologist",1
"12-YEAR-OLD YOKEL GIRL",1
"11-YEAR OLD YOKEL GIRL",1
"10-YEAR OLD YOKEL BOY",1
"9-YEAR OLD YOKEL BOY",1
"8-YEAR OLD YOKEL GIRL",1
"7-YEAR OLD YOKEL BOY",1
"6-YEAR OLD YOKEL BOY",1
"Videogame Narrator",1
"Comic Book Guy",1
"INCEST",1
"CRYSTAL METH",1
"Assistant",1
"Psychologist",1
"Andy Dick",1
"Moon Cletus",1
