name,count
"Homer Simpson",60
"Marge Simpson",32
"Bart Simpson",22
"C. Montgomery Burns",18
"Kent Brockman",15
"Lisa Simpson",11
"Vet",8
"Grampa Simpson",5
"Waylon Smithers",5
"Barney Gumble",4
"Lottery Announcer",4
"Apu Nahasapeemapetilon",3
"Seymour Skinner",3
"Nurse",3
"Window Washers",2
"Moe Szyslak",2
"Lenny Leonard",2
"Krusty the Clown",2
"Sadistic Barfly",2
"Trainee",2
"Employee",1
"Employer",1
"Announcer",1
"Sanjay Nahasapeemapetilon",1
"Teacher #1",1
"Lou",1
"Chief Wiggum",1
"Mr. Danielson",1
"God",1
"Miss Hoover",1
"Young Barfly",1
"Ned Flanders",1
"Butler",1
