name,count
"Homer Simpson",56
"Bart Simpson",33
"Marge Simpson",27
"GOODMAN",25
"Lisa Simpson",15
"Seymour Skinner",7
"Moe Szyslak",6
"Krusty the Clown",5
"Rev. Timothy Lovejoy",5
"TROY",5
"Selma Bouvier",4
"Mayor Joe Quimby",4
"Milhouse Van Houten",3
"Otto Mann",3
"Patty Bouvier",3
"Apu Nahasapeemapetilon",3
"Crowd",3
"Groundskeeper Willie",3
"Waylon Smithers",3
"Chief Wiggum",3
"Rod Flanders",2
"Todd Flanders",2
"Kearney Zzyzwicz",2
"Ned Flanders",2
"C. Montgomery Burns",2
"Kent Brockman",2
"James Brown",2
"Carpenter",2
"MCGARNIGAL",2
"Wendell Borton",1
"Ralph Wiggum",1
"Snake Jailbird",1
"Jimbo Jones",1
"Lenny Leonard",1
"Flanders' Inner Child",1
"Homer's Inner Child",1
"Moe's Inner Child",1
"Women In Crowd",1
"Old Folks",1
"Carl Carlson",1
"MR. KRABAPPEL",1
"Martin Prince",1
"Captain Horatio McCallister",1
"Dorky Teenager",1
"Dr. Julius Hibbert",1
"Vendor",1
"KRABAPPEL",1
