name,count
"Homer Simpson",42
"Ned Flanders",28
"Inspector Wiggum",24
"Professor Jonathan Frink",17
"Marge Simpson",15
"Eliza",14
"Bart Simpson",8
"Lisa Simpson",8
"Dr. Bartley",6
"Purveyor",6
"C. Montgomery Burns",6
"Dr. Julius Hibbert",5
"Kang",3
"Hans Moleman",3
"God",3
"Harlot",3
"Lou",3
"Apu Nahasapeemapetilon",3
"Mao",3
"Ralph Wiggum",3
"Kodos",2
"Alien Boss",2
"Eddie",2
"Cockney Woman",2
"Ebenezer Burns",2
"Announcer",1
"Chief Wiggum",1
"Carl Carlson",1
"Peter Pan",1
"Stool",1
"Otto Mann",1
"Selma Bouvier",1
"Lord Mayor Quimby",1
"Pleasant Female Voice",1
