name,count
"C. Montgomery Burns",57
"Lisa Simpson",44
"Homer Simpson",31
"Waylon Smithers",13
"Kent Brockman",11
"Bart Simpson",9
"Marge Simpson",5
"Lenny Leonard",5
"Station Manager",5
"Seymour Skinner",5
"Itchy",4
"Carl Carlson",3
"Krusty the Clown",3
"Scratchy",3
"Mayor Joe Quimby",2
"Ralph Wiggum",2
"Bill",2
"Brandine Del Roy",2
"Booberella",2
"Milhouse Van Houten",2
"Squeaky-Voiced Teen",1
"Girlfriend",1
"Ned Flanders",1
"Nelson Muntz",1
"Professor Jonathan Frink",1
"Kearney Zzyzwicz",1
"Beautiful Woman",1
"Marty",1
"Cletus Spuckler",1
"Cartoon Eagle",1
"Moe Szyslak",1
"NVA SGT.",1
"Barney Gumble",1
"Groundskeeper Willie",1
"Patty Bouvier",1
