name,count
"Homer Simpson",87
"Marge Simpson",45
"Caleb Thorn",16
"Lisa Simpson",15
"Bart Simpson",15
"Football Announcer",6
"Uncle John",6
"Moe Szyslak",5
"Jet Skier #2",5
"Fat Tony",4
"Carl Carlson",4
"Man",4
"Jet Skier #1",4
"Lenny Leonard",3
"Waitress",3
"Aunt Kathy",3
"C. Montgomery Burns",3
"Oakland Player",2
"Elf",2
"Santa Claus",2
"Director",2
"Character",2
"Victor",2
"Waylon Smithers",2
"Johnny Tightlips",1
"1st Actress",1
"2nd Actress",1
"Randy",1
"Marge's Thoughts",1
