name,count
"Homer Simpson",58
"Bart Simpson",32
"Edna Krabappel-Flanders",14
"Marge Simpson",13
"C. Montgomery Burns",13
"Lisa Simpson",11
"Waylon Smithers",8
"Smilin' Joe Fission",8
"Moe Szyslak",8
"Otto Mann",5
"Councilman #1",4
"Demonstrator #1",4
"Terri Mackleberry",3
"Narrator",3
"Foreman",3
"Wendell Borton",2
"Sherri Mackleberry",2
"Rod #2",1
"Rod #1",1
"Lewis Clark",1
"RODS",1
"Workman #1",1
"TERRI & SHERRI",1
"PUNK TEENAGER",1
"Tv Announcer #1",1
"Tv Announcer #2",1
"Jingle Chorus",1
"Sylvia Winfield",1
"Old Man Winfield",1
"Chief Wiggum",1
"Councilman #2",1
"COUNCILMEN #1/#2",1
"Crowd",1
