name,count
"Homer Simpson",111
"Marge Simpson",36
"Astrid Weller",12
"Lisa Simpson",11
"Bart Simpson",10
"Ned Flanders",6
"Seymour Skinner",6
"Teen",5
"Moe Szyslak",5
"Chief Wiggum",4
"Jasper Johns",4
"C. Montgomery Burns",4
"Edna Krabappel-Flanders",3
"Tv Handyman",3
"Gunter",2
"Cecil Terwilliger",2
"Workman",2
"Milhouse Van Houten",2
"Burn Victims",1
"HANDYMAN",1
"Announcer",1
"Louie",1
"Cletus Spuckler",1
"Waylon Smithers",1
"Barney Gumble",1
"Carl Carlson",1
"Lenny Leonard",1
"The Rich Texan",1
"Cubist Musician",1
"Andy Warhol",1
"Maude Flanders",1
