name,count
"Homer Simpson",61
"Marge Simpson",47
"Apu Nahasapeemapetilon",35
"Manjula Nahasapeemapetilon",25
"Bart Simpson",13
"Chief Wiggum",13
"Moe Szyslak",12
"Elton John",11
"Fantastic Dan",7
"Dr. Julius Hibbert",5
"Lisa Simpson",4
"Ned Flanders",4
"Men",3
"Barney Gumble",3
"Nelson Muntz",2
"MACAW",2
"Sarah Wiggum",2
"Kent Brockman",2
"Captain Horatio McCallister",2
"Edna Krabappel-Flanders",2
"Jimbo Jones",1
"Otto Mann",1
"Kids",1
"Sanjay Nahasapeemapetilon",1
"Gulliver Dark",1
"Seymour Skinner",1
"Sideshow Mel",1
"Lenny Leonard",1
"Old Jewish Man",1
"Crewman",1
"Bernice Hibbert",1
"Maude Flanders",1
