name,count
"Homer Simpson",75
"Marge Simpson",32
"Louie",19
"Lisa Simpson",13
"Moe Szyslak",10
"Bart Simpson",10
"Gerta",9
"Lenny Leonard",6
"Clerk",4
"The Rich Texan",4
"Carl Carlson",4
"Ned Flanders",3
"Agnes Skinner",3
"Gay Men",2
"Arnie Pye",2
"Tow Driver Prisoner #1",2
"Singing Prisoners",2
"Captain Horatio McCallister",2
"Bedtime Krusty Doll",1
"Apu Nahasapeemapetilon",1
"Jimbo Jones",1
"Jersey Girl Customer",1
"Sleazy-looking Woman",1
"Smug Young Man",1
"Smug Woman",1
"Smug Liberal Man",1
"Krusty the Clown",1
"Seymour Skinner",1
"Mayor Joe Quimby",1
"Chief Wiggum",1
"Sideshow Mel",1
"Tow Driver Prisoner #2",1
"Tow Driver Prisoner #3",1
"Rainier Wolfcastle",1
"Train Engineer",1
"Tow Driver Prisoners",1
"Milhouse Van Houten",1
