name,count
"Ned Flanders",48
"Homer Simpson",47
"Lisa Simpson",38
"Ms. Cantwell",31
"Marge Simpson",16
"Seymour Skinner",11
"Edna Krabappel-Flanders",7
"Gary Chalmers",7
"Grampa Simpson",4
"Baseball Announcer",4
"Otto Mann",3
"Ralph Wiggum",3
"Nedward Flanders, Sr.",3
"Jimbo Jones",3
"Kearney Zzyzwicz",3
"Nelson Muntz",2
"C. Montgomery Burns",2
"Dewey Largo",2
"DOLPH",2
"Bart Simpson",2
"Old Jewish Man",1
"Agnes Skinner",1
"NEW TEACHER",1
"Nurse Dora",1
"Lisa's Thoughts",1
"Dr. Julius Hibbert",1
"Demon",1
"Richard Dawkins Demon",1
"Lenny Leonard",1
"Waylon Smithers",1
"Apu Nahasapeemapetilon",1
"Sideshow Mel",1
"Color Man",1
