name,count
"Homer Simpson",76
"Grampa Simpson",22
"Chief Wiggum",16
"Lisa Simpson",15
"Marge Simpson",10
"Seymour Skinner",10
"Molloy",10
"Bart Simpson",9
"Kent Brockman",9
"Moe Szyslak",8
"Ned Flanders",5
"Barney Gumble",5
"Crowd",5
"Otto Mann",4
"Jimbo Jones",4
"Herman Hermann",4
"Cat Burglar",4
"Mayor Joe Quimby",3
"Professor",2
"Professor Jonathan Frink",2
"Jasper Beardly",2
"Apu Nahasapeemapetilon",2
"Captain Horatio McCallister",2
"Beatnik Poet",2
"Nelson Muntz",1
"Lou",1
"Voice From The Back",1
"Everyone",1
"Lenny Leonard",1
"IRISH PETE",1
"Twelve-year-old",1
"Student",1
"Man",1
"Kids",1
"Selma Bouvier",1
"Driver",1
"Homer's Brain",1
