name,count
"Krusty the Clown",48
"Lisa Simpson",29
"Sideshow Mel",28
"Bart Simpson",25
"Homer Simpson",23
"C. Montgomery Burns",8
"Marge Simpson",4
"Nelson Muntz",4
"Ron Rabinowitz",4
"Auctioneer",4
"Celebrity Reporter",3
"Theater Actor",3
"Drew Carey",3
"Middle-aged Man",3
"Milhouse Van Houten",3
"Comic Book Guy",3
"Jesse Grass",2
"Martin Prince",2
"E-Mail",2
"Cosine",2
"Database",2
"Lindsay Naegle",2
"Channel 6 Executive",2
"Young Krusty",2
"Paparazzi",1
"Gabbo",1
"Announcer",1
"Krusketeers",1
"C.J.",1
"Mrs. Muntz",1
"Security Guard",1
"Stagehand",1
"Moe Szyslak",1
"Jimbo Jones",1
"Rainier Wolfcastle",1
"Lenny Leonard",1
