name,count
"Bart Simpson",66
"Homer Simpson",48
"Marge Simpson",26
"Jimbo Jones",21
"DOLPH",13
"Kearney Zzyzwicz",11
"Teacher",9
"Lisa Simpson",8
"Radio Announcer #1",8
"Jebediah Springfield",8
"Krusty the Clown",6
"C. Montgomery Burns",5
"Tv Announcer #1",5
"Rev. Timothy Lovejoy",4
"Barney Gumble",3
"Girl On Screen",3
"Moe Szyslak",3
"Seymour Skinner",2
"JANEY",2
"Boy On Screen",2
"Usher",2
"Clerk",2
"Mr. Dandy",2
"Radio Announcer #3",2
"Waylon Smithers",2
"Announcer",1
"Announcer #1",1
"Milhouse Van Houten",1
"Churchgoing Woman",1
"Chief Wiggum",1
"Grampa Simpson",1
"TV ANNOUNCER #3 CONT'D",1
"Mob",1
"Edna Krabappel-Flanders",1
"Otto Mann",1
