name,count
"Homer Simpson",59
"Bart Simpson",29
"Marge Simpson",24
"Lisa Simpson",22
"C. Montgomery Burns",11
"Grampa Simpson",10
"Sir Ian McKellen",7
"Milhouse Van Houten",6
"Tony Blair",6
"Squeaky-Voiced British Teen",5
"Waylon Smithers",4
"Edwina",4
"Otto Mann",3
"Moe Szyslak",3
"Gentleman #1",3
"Queen Elizabeth II",3
"Announcer",2
"Sideshow Mel",2
"Snake Jailbird",2
"Nelson Muntz",2
"Young Grampa",2
"English Gentleman",2
"J.K. Rowling",2
"Judi Dench",2
"Lord Daftwager",2
"Judge Snyder",2
"Abbey",2
"Dad",1
"Dad #2",1
"Kid",1
"Alien Rock Band",1
"Dr. Julius Hibbert",1
"Krusty the Clown",1
"Concierge",1
"Bus Driver",1
"Clerk",1
"GENTLEMAN #2",1
"Evan Marriott",1
"Driver",1
"Deep British Voice",1
"Guide",1
"Man In Crowd",1
"Young Girl In Crowd",1
"Second Guard",1
"Sparkly Elves",1
"Guard #1",1
"Guard #2",1
"Madonna",1
"Woman's Voice",1
"HOMER-ISH WOMAN'S VOICE",1
