name,count
"Bart Simpson",100
"Lisa Simpson",52
"Homer Simpson",29
"Casino Manager",17
"Marge Simpson",16
"Ralph Wiggum",13
"Arthur Crandall",7
"Milhouse Van Houten",7
"Ned Flanders",6
"Park Ranger",4
"Aide",4
"German Delegate",4
"Kent Brockman",3
"Producer",3
"Security Advisor Kearney",3
"Billy Carter's Ghost",3
"Delivery Boy",2
"Hologram Nelson",2
"Moe Szyslak",2
"Lenny Leonard",2
"Carl Carlson",2
"Old Krusty",2
"Chinese Delegate",2
"Security Guard",1
"Stage Manager",1
"Heckler",1
"Old Barney",1
"Groundskeeper Willie",1
"Helen Thomas",1
"Voice",1
"Foreign Delegates",1
"British Delegate",1
"French Delegate",1
