name,count
"Gary Chalmers",49
"Bart Simpson",47
"Seymour Skinner",25
"Homer Simpson",15
"Jimbo Jones",9
"Edna Krabappel-Flanders",8
"Nelson Muntz",8
"Lisa Simpson",7
"Marge Simpson",6
"Milhouse Van Houten",5
"Dewey Largo",3
"Groundskeeper Willie",3
"DOLPH",3
"State Comptroller Atkins",3
"Chief Wiggum",3
"Laid-back Teacher",2
"Miss Hoover",2
"Grampa Simpson",2
"Mrs. Muntz",2
"Receptionist",2
"Kent Brockman",2
"Captain Horatio McCallister",1
"ELDERLY ENGLISHWOMAN",1
"MRS. KNICKERTWIST",1
"Sideshow Mel",1
"Young Chalmers",1
"Jock",1
"Saloonkeeper",1
"Boys",1
"Lawyer",1
"Otto Mann",1
"Other Boys",1
"Lou",1
