name,count
"Bart Simpson",58
"Lisa Simpson",35
"Homer Simpson",30
"Marge Simpson",23
"Milhouse Van Houten",22
"Indigent Man",10
"Kirk Van Houten",9
"Edna Krabappel-Flanders",7
"Nelson Muntz",7
"Luann Van Houten",5
"Ralph Wiggum",4
"Isabel Sanford",3
"Indigent Woman",3
"Repo Man",3
"Carl Carlson",2
"C. Montgomery Burns",2
"Apu Nahasapeemapetilon",2
"Paul Lynde",2
"Society Matron",2
"Woman Bystander",2
"Yesss Man",2
"Boy #1",2
"Seymour Skinner",2
"Groundskeeper Willie",2
"Kids",1
"Lenny Leonard",1
"Waylon Smithers",1
"Manjula Nahasapeemapetilon",1
"'70s Announcer",1
"Nadia Comaneci",1
"Lancelot Link",1
"Robot",1
"K.I.T.T.",1
"Salem the Cat",1
"Mr. Ed",1
"Moe Szyslak",1
"Itchy",1
"Scratchy",1
"Airline Employee",1
"Boy #2",1
"Cap City Boys",1
"Grampa Simpson",1
"JANEY",1
"Marge's Thoughts",1
"Bart's Thoughts",1
"Lisa's Thoughts",1
"Jethro",1
"Granny",1
"Homer's Thoughts",1
