name,count
"Homer Simpson",63
"Marge Simpson",41
"Meathook",27
"Bart Simpson",14
"Ramrod",11
"Lisa Simpson",10
"Dj",10
"Announcer",6
"Lenny Leonard",6
"Ned Flanders",6
"Moe Szyslak",6
"Chief Wiggum",5
"Carl Carlson",4
"Edna Krabappel-Flanders",3
"Bikers",3
"Jay North",2
"Rebel",2
"Apu Nahasapeemapetilon",2
"Man With No Face",1
"Fast-talking Announcer",1
"Grampa Simpson",1
"Johnny Bobby",1
"NRBQ",1
"Nelson Muntz",1
"Seymour Skinner",1
"Milhouse Van Houten",1
"Rev. Timothy Lovejoy",1
"TV Announcer",1
"Fretful Mother",1
"Grim Father",1
"Shopkeeper",1
"Cop",1
"Manjula Nahasapeemapetilon",1
"Todd Flanders",1
"Attendant",1
"BURLY BARTENDER",1
