name,count
"Homer Simpson",37
"Marge Simpson",34
"Agnes Skinner",24
"Lisa Simpson",22
"Bart Simpson",16
"Bob Costas",14
"Seymour Skinner",12
"Pin Dealer",8
"Dr. Julius Hibbert",5
"C. Montgomery Burns",4
"P.A. Announcer",4
"Girl",3
"Milhoose",3
"Carl Carlson",2
"Lenny Leonard",2
"2nd Brassy Housewife",2
"Bernice Hibbert",2
"Moe Szyslak",2
"BALD MIDGET",2
"Canadian Nelson",2
"Announcer",1
"Brassy Housewife",1
"Squeaky-Voiced Teen",1
"Chief Wiggum",1
"Olympic Pins",1
"Medicine Woman",1
"Lumberjack",1
"Tom Brokaw",1
"Swedish Man",1
"French Canadian",1
"English Canadian",1
