name,count
"Bart Simpson",70
"Marge Simpson",49
"Homer Simpson",20
"Detective",19
"Lisa Simpson",10
"Milhouse Van Houten",9
"Nelson Muntz",7
"Lee Carvallo",7
"Krusty the Clown",5
"Santa Claus",4
"Comic Book Guy",4
"Photographer",4
"Rich Suburban Mom",3
"Jimbo Jones",3
"Luann Van Houten",3
"Announcer",2
"Kids",2
"Gavin",2
"Troy McClure",2
"Carolers",1
"SPOILED LITTLE BOY",1
"Mario",1
"Mario #2",1
"Donkey Kong",1
"Sonic the Hedgehog",1
"Answering Machine",1
"Guard",1
"Mangy Santa",1
"Homer's Brain",1
"Grampa Simpson",1
