name,count
"Homer Simpson",44
"C. Montgomery Burns",25
"Patty Bouvier",23
"Richard Dean Anderson",21
"Selma Bouvier",17
"Lisa Simpson",8
"Marge Simpson",8
"Lenny Leonard",7
"Bart Simpson",7
"Waylon Smithers",7
"Indian Workers",7
"Comic Book Guy",5
"Indian Worker #1",5
"Moe Szyslak",3
"Indian Worker #2",3
"Announcer",2
"STARGATE CONVENTIONEERS",2
"Squeaky-Voiced Teen",2
"COLLEGE NERD #2",2
"Kavi",2
"Indian Bodyguard",2
"Male Factory Worker",1
"Female Factory Worker",1
"Pleading Factory Worker",1
"Factory Worker #1",1
"Factory Worker #2",1
"College Nerd",1
"Groundskeeper Willie",1
"Flight Attendant",1
"Indian Passenger",1
"Indian Man",1
"INDIAN MAN #2",1
"Carl Carlson",1
"Indian Assistant",1
"Richard Dean Anderson's Thoughts",1
"Indian Worker #3",1
"Homer's Thoughts",1
