name,count
"Homer Simpson",47
"SHARY",37
"Lisa Simpson",33
"Marge Simpson",33
"Bart Simpson",26
"Krusty the Clown",10
"Grampa Simpson",6
"Barney Gumble",5
"Groundskeeper Willie",5
"Apu Nahasapeemapetilon",4
"Kearney Zzyzwicz",4
"C. Montgomery Burns",4
"Gerald Ford",3
"Moe Szyslak",3
"Nanny",3
"Ned Flanders",3
"Dr. Julius Hibbert",2
"Nelson Muntz",2
"Seymour Skinner",2
"Host",2
"Fidgety Lieutenant",2
"Charles Bronson",2
"Announcer",1
"FORD",1
"Nurse",1
"Older Woman",1
"Elderly Woman",1
"Chief Wiggum",1
"Snake Jailbird",1
"Jimbo Jones",1
"Waylon Smithers",1
"Announcer #2",1
"Quentin Tarantino",1
"McBain",1
