name,count
"Homer Simpson",46
"Milhouse Van Houten",30
"Lisa Simpson",21
"Bart Simpson",15
"Lindsay Naegle",12
"Marge Simpson",11
"Taffy",11
"Chief Wiggum",6
"Moe Szyslak",5
"Selma Bouvier",4
"Sideshow Mel",4
"Patty Bouvier",3
"Julio",3
"Teenage Homer",3
"Ned Flanders",2
"1970s Grampa",2
"Helen Lovejoy",2
"Range-rover Mom",2
"Lenny Leonard",2
"Bernice Hibbert",2
"Grampa Simpson",1
"Captain Horatio McCallister",1
"Seymour Skinner",1
"Manjula Nahasapeemapetilon",1
"Assorted Women",1
"Luann Van Houten",1
"Kirk Van Houten",1
"Sarah Wiggum",1
"Hans Moleman",1
"Lunchlady Dora",1
"Disco Stu",1
"Cookie Kwan",1
