name,count
"Homer Simpson",74
"Hank Scorpio",58
"Marge Simpson",19
"Bart Simpson",16
"Lisa Simpson",14
"Mr. Doyle",6
"Waylon Smithers",5
"Businesswoman",5
"Leg-up Teacher",5
"Announcer",4
"Otto Mann",4
"Ned Flanders",4
"Man",2
"Apu Nahasapeemapetilon",2
"Worker #1",2
"U.N. Member",2
"2nd U.N. Member",2
"Bont",2
"Computer",2
"Woman",1
"2nd Announcer",1
"Blue-Haired Lawyer",1
"Rev. Timothy Lovejoy",1
"Professor Jonathan Frink",1
"Barney Gumble",1
"Moe Szyslak",1
"Bumblebee Man",1
"Krusty the Clown",1
"Sideshow Mel",1
"Captain Horatio McCallister",1
"Comic Book Guy",1
"Mayor Joe Quimby",1
"C. Montgomery Burns",1
"Dr. Nick Riviera",1
"Dr. Julius Hibbert",1
"Snake Jailbird",1
"Chief Wiggum",1
"Kids",1
"Agnes Skinner",1
"Milhouse Van Houten",1
"Seymour Skinner",1
"Gary Chalmers",1
"Nelson Muntz",1
"Student In Sunglasses",1
"Milhouse",1
"Leg-up Kid",1
"2nd Leg-up Kid",1
"3RD LEG-UP KID",1
"Worker #2",1
"Jumpsuited Guy",1
"Record/children",1
"Messenger",1
