name,count
"Homer Simpson",39
"Bart Simpson",35
"Marge Simpson",22
"Lisa Simpson",22
"Dr. Thurston",11
"Seymour Skinner",6
"Nelson Muntz",5
"Milhouse Van Houten",5
"Moe Szyslak",4
"Announcer",3
"Edna Krabappel-Flanders",3
"Gary Chalmers",3
"Caretaker",3
"Wiseguy",2
"General Patton",2
"C. Montgomery Burns",2
"Danica Patrick",2
"Database",2
"Martin Prince",2
"Ned Flanders",1
"Maggie Simpson",1
"Man On Phone",1
"Aide",1
"Lenny Leonard",1
"Mrs. Muntz",1
"Itchy",1
"Scratchy",1
"Will Rogers",1
"W.C. FIELDS",1
"Bart's Voice",1
"Ostrich",1
