name,count
"Marge Simpson",30
"Lionel Hutz",27
"Homer Simpson",23
"Bart Simpson",16
"Lisa Simpson",12
"Apu Nahasapeemapetilon",11
"Judge Snyder",9
"Mayor Joe Quimby",8
"Chief Wiggum",7
"Ned Flanders",7
"Troy McClure",6
"Dr. Nick Riviera",6
"Phillips",6
"Announcer",5
"Maude Flanders",5
"Man",4
"Grampa Simpson",4
"Prosecutor",4
"Dr. Julius Hibbert",3
"Crowd",3
"Seymour Skinner",2
"C. Montgomery Burns",2
"Policeman",2
"Helen Lovejoy",2
"Warden",2
"Nelson Muntz",2
"Customer",2
"Robot",1
"Audience",1
"SICK JAPANESE WORKER",1
"Japanese Worker #2",1
"Patty Bouvier",1
"Selma Bouvier",1
"Kent Brockman",1
"Arnie Pye",1
"Otto Mann",1
"White Blood Cell #1",1
"White Blood Cell #2",1
"Virus",1
"JAMAICAN MAN",1
"Homer's Brain",1
"Mob",1
"Woman",1
"Rod Flanders",1
"Husband",1
"Wife",1
"Sanjay Nahasapeemapetilon",1
"Miss Hoover",1
"Rev. Timothy Lovejoy",1
"Jury",1
"Professor Jonathan Frink",1
"David Crosby",1
"Jury Foreman",1
"Bailiff",1
"Snake Jailbird",1
"Tattoo Annie",1
"Milhouse Van Houten",1
"Park Commissioner",1
"Assistant",1
"Man #2",1
"Lou",1
"Barney Gumble",1
"Wiseguy",1
